time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.17304792535,0.247368125494,13.6818864725,0.0707082364635,0.0637800737461,0.0,-0.445788334384,0.497957212016,3.83864673169,0.108688275771,0.0414346926274,0.0,447.3589898680145,446.91320526776923,445.7091462094941,448.9220970159984
1.9800000000000013,-0.200870784667,0.278443254681,13.911197425,0.0775961297304,0.066287138707,0.0,-0.4818541814,0.538437474726,3.80508599587,0.124835368149,0.0424746528448,0.0,408.16450526986256,408.2584202226519,408.1124382087188,409.5641036604325
2.0400000000000014,-0.231102390796,0.312302819141,14.1414960805,0.0854586160355,0.0690493338938,0.0,-0.526110676819,0.590937870152,3.87120326537,0.141208035153,0.052346300706,0.0,441.24122569664706,442.0567327808354,440.4931615883776,441.86082211274896
2.1000000000000014,-0.26381593775,0.349182191643,14.3724538421,0.0937780935654,0.07213110852,0.0,-0.564604131644,0.639059287992,3.82742561907,0.133003072119,0.0493205846694,0.0,406.78044460860946,406.5113369382299,405.10851813050687,404.3898609861613
2.1600000000000015,-0.299337714971,0.389667497303,14.6068930499,0.101560762603,0.0751568792559,0.0,-0.619748230412,0.711262553731,3.98651378133,0.122154119642,0.0525592017523,0.0,470.21501133589413,470.46730158746374,471.62653709042456,470.8021117041588
2.2200000000000015,-0.337885813368,0.434179303892,14.8462412965,0.108629802122,0.0781301453095,0.0,-0.665459164266,0.773086351676,3.99160999688,0.107319233613,0.0427444367824,0.0,424.3979404231886,423.5562551021084,424.17597920470763,422.9130706510471
2.2800000000000016,-0.379127167805,0.482380885026,15.0845961327,0.115088414184,0.080498568624,0.0,-0.709467858879,0.834161484346,3.95356328876,0.108283821538,0.0319660528147,0.0,410.2499801230067,409.2926498946898,409.16227621761203,409.259425805766
2.3400000000000016,-0.423401740953,0.534859163807,15.3249934847,0.121376693161,0.0824911285659,0.0,-0.76652446488,0.915713460793,4.05915408601,0.09674277715,0.0355861954812,0.0,456.4912904072645,456.7804968822459,456.4528913871647,455.5400990691106
2.4000000000000017,-0.471236534591,0.592493435656,15.5728160005,0.12695258277,0.0841613304561,0.0,-0.828142781556,1.00596289077,4.20091568101,0.0839517038507,0.00405547738315,0.0,470.25833439801164,467.80950908701203,468.3864387127962,467.39729338896444
2.4600000000000017,-0.522853634616,0.65574276028,15.8297685769,0.132366217655,0.0844193434839,0.0,-0.89240572262,1.102832162,4.36340206533,0.100491040744,0.00478528726279,0.0,475.9250038394995,475.98078234660943,475.47932430942143,476.75094298650816
2.520000000000002,-0.577836004051,0.724144467207,16.0906195668,0.138350731897,0.0844201138027,0.0,-0.94036875627,1.17771662396,4.33161870887,0.0982011555149,-0.0118346142034,0.0,416.9732534588609,415.5186257755302,415.860903600063,415.66957273970496
2.580000000000002,-0.63592435225,0.797512711422,16.352231417,0.143868970708,0.0839888334308,0.0,-0.995842093784,1.26838652694,4.38840472681,0.0750567855788,0.000779466755028,0.0,444.65027832220267,445.68266943574605,446.15750105937866,444.2705399066145
2.640000000000002,-0.697272569056,0.876308653692,16.6164713706,0.148267301083,0.0841809924651,0.0,-1.04910484502,1.35850724388,4.41933202228,0.0695525299598,0.00765533673638,0.0,436.8100318059991,437.3830643101858,438.47044816543894,438.01712978322314
2.700000000000002,-0.761903625514,0.960729009739,16.8834885647,0.152314688815,0.0844048328537,0.0,-1.10528268426,1.45583070383,4.48084623956,0.0628974929889,-0.00557871736595,0.0,447.73961550828795,446.66145717704507,449.1529881906098,448.6162211582942
2.760000000000002,-0.829932503294,1.05110491215,17.1544522857,0.157087908737,0.0839309499223,0.0,-1.16228961653,1.55704857781,4.55083854134,0.100848825929,-0.0129951929627,0.0,451.9089868450567,451.31081820636877,449.96325110262285,453.03003779312456
2.820000000000002,-0.901665966126,1.14820077041,17.4330363665,0.164135262946,0.0830177683106,0.0,-1.22866942904,1.68008149767,4.73429881152,0.138704766605,-0.0200877195451,0.0,486.90527346029353,486.3744358379106,485.7340738389074,488.5753590347178
2.880000000000002,-0.976853889868,1.25183579753,17.7165587563,0.172385478993,0.0816578809772,0.0,-1.27750038077,1.77509552784,4.71630512642,0.134989024166,-0.0283931350327,0.0,425.30936108583677,424.5972437560707,427.5613665807974,427.26296207429914
2.940000000000002,-1.05504913985,1.3615170181,18.0001669738,0.180769825028,0.0804633771276,0.0,-1.32888028144,1.88163128873,4.73696929981,0.14785084367,-0.00681899931654,0.0,437.93686543146174,439.7279236233587,439.126093002651,440.21010924911474
3.000000000000002,-1.13672164997,1.47866277859,18.2899807426,0.189087006471,0.0800821420088,0.0,-1.3934286975,2.02402452493,4.92233089279,0.104600560311,-0.00543957379541,0.0,490.1500161675124,490.2526417668944,492.6013252121298,489.4069581712461
3.0600000000000023,-1.22172463039,1.60326067237,18.5843017969,0.195290677716,0.0793741164003,0.0,-1.43998539233,2.1297215382,4.88829609348,0.10086843564,-0.0292436241081,0.0,425.09746695806297,423.052467902536,424.75112300609624,424.44072040185887
3.1200000000000023,-1.30984099745,1.73511460273,18.8806775699,0.201142960297,0.0774679101539,0.0,-1.49700989345,2.26586029578,4.99017476022,0.0898759387785,-0.037372735737,0.0,468.6016113254031,467.96885646853593,468.4139854358515,467.5658118260563
3.1800000000000024,-1.40121673218,1.87492348828,19.1815614829,0.206589790981,0.075316927162,0.0,-1.54863168779,2.3948292265,5.03882623726,0.092529706117,-0.0329661551304,0.0,452.62043614677157,452.97444837398126,453.1908304140928,453.4108484819365
3.2400000000000024,-1.4954821941,2.02209536441,19.483108934,0.212257842356,0.0735910412216,0.0,-1.5934162613,2.5113161362,5.01264447898,0.0980833547484,-0.0214654845561,0.0,429.67814426276533,430.6519234257552,429.0252074502359,429.5044729211909
3.3000000000000025,-1.59272972548,2.17725941951,19.7872947606,0.217649172021,0.0722963853909,0.0,-1.6480005765,2.66120866238,5.12604617151,0.0633783970785,-0.0218027493914,0.0,475.2909011044932,475.2650761034408,474.82876613724613,472.1642146514115
3.3600000000000025,-1.6929278658,2.34060674798,20.0941880772,0.221096083839,0.0710454094052,0.0,-1.69184870974,2.78393624276,5.10362698213,0.0416662136158,-0.0190085380465,0.0,433.36547691432554,433.60032664639743,433.428504274727,431.6018039892518
3.4200000000000026,-1.79604337773,2.5122961542,20.403886499,0.223084987405,0.0700710055347,0.0,-1.74519386205,2.93905096283,5.21887514541,0.00477606304193,-0.0112101530095,0.0,476.74318337703215,477.33886864615664,477.9687791381255,475.1488389179549
